Fitness Cultural,Fitness Genético,Fitness SPF
0.1157785209181909,0.1157785209181909,0.25457077724564275
0.22315403026976438,0.22315403026976438,0.21384383605489848
0.08473770127937529,0.08485418492628362,0.08328736855708395
0.06879613640897927,0.09545081419544507,0.10864133150815897
0.11620610314453714,0.11719619815533182,0.12092922012745941
0.06883482295961095,0.07564793985647145,0.09682950526213699
0.051685195809364315,0.05115272669609654,0.05018002082470865
0.11648586932464874,0.11775882915814971,0.09980456013474259
0.07468407431980877,0.07673074550230978,0.07785927187767053
0.04516110093731865,0.04330213414568137,0.04193575442422209
0.042933035405766345,0.04280128028294132,0.0419254917741847
0.0421423484245083,0.04324427175565256,0.0416242619498053
0.03563925235976399,0.03850982385606568,0.03614250991660116
0.021780892929486536,0.0226962974395172,0.023205005783847692
0.03482017932729323,0.0364555321005366,0.039098805329696895
0.027831781659134202,0.028411514948718596,0.02930115562339981
0.05173763345388758,0.05064639917580337,0.04859891674582281
0.017280797405115463,0.01772323746834187,0.017969823275772994
0.022024733776030484,0.023024498065942166,0.019477762238851906
0.01953491279614928,0.02061260667023952,0.027443350064629085
0.04717359410896157,0.04469932995704394,0.04519151032287074
0.01852752495426017,0.018588328017071522,0.017264820769579383
0.01998795371163889,0.019778350407100655,0.019746169362576133
0.017774521026828347,0.018200827638602604,0.01783036341789201
0.012616354071058359,0.012419883737067696,0.013780918908561004
0.024391485546117097,0.02455680317318257,0.02274184151107946
0.010364557772822369,0.010429605896481989,0.010288600385102315
0.017635026348009324,0.01788495055546762,0.01869320281377325
0.01537122220604112,0.015155709268126889,0.013319244150939862
0.01837801616963075,0.01952873754523265,0.02361061165993301
