Fitness Cultural,Fitness Genético,Fitness SPF
0.7681671531725303,0.7681671531725303,0.7681671531725303
0.15066506475681687,0.1568248928658333,0.1607655343587063
0.1869019138755981,0.1869019138755981,0.1909745430934057
0.156487807832972,0.15479458758227832,0.15868043398586823
0.32223192382853105,0.3399678236904932,0.3580565613864874
0.10023398168013818,0.10520439347121897,0.10143369990709
0.08624365083284241,0.09038889091372965,0.07229008097305248
0.059020261751053106,0.06334292059086276,0.05322026830397391
0.07715369563713274,0.07883642522587589,0.12371580006409276
0.05866823115283075,0.058577503895404004,0.0551788069238367
0.06699379810316787,0.07022173645895569,0.06932382657683193
0.06596082905527707,0.06613663487414624,0.09070325304291124
0.047937003972817874,0.04836686548308788,0.050214891388024645
0.106905214732918,0.11473046667542565,0.08444782901657369
0.05590027391134217,0.05959528839649937,0.0488544844752662
0.034942798638628564,0.035058380968908474,0.030902826063443505
0.04111925825102684,0.04132162278543594,0.04134306273409676
0.023964695211015134,0.02400646253971569,0.02456933035061663
0.020415917685127346,0.02059179216478323,0.02761573576693887
0.016078502510515534,0.01635258882317434,0.022176859813165684
0.0269200626108553,0.02767781770228579,0.028372322853970126
0.021693514723773323,0.02268343914304016,0.021055102425602133
0.03267871541445518,0.03296352862026472,0.031261373215315934
0.04156103237604422,0.041580992496709906,0.04067520846044336
0.05501503285772838,0.055980854547744666,0.05485613977344414
0.026440829006988235,0.026607458491184587,0.026895712871086556
0.023824697873050096,0.02396021645659547,0.02316208829388058
0.06007285092767016,0.057923484198473506,0.05698815923925587
0.016879104259695146,0.016350448983329078,0.015060649234467198
0.02933715120079089,0.02891036327876534,0.030562839835980085
