Fitness Cultural,Fitness Genético,Fitness SPF
0.3799969600243197,0.3799969600243197,0.3957418180379121
0.8265145879824779,0.8265145879824779,0.7775445144234507
0.376621293924977,0.3516066723604263,0.46631196872400493
0.0701828262624136,0.07229821568003701,0.07708139023995436
0.07571356678431172,0.07285935969549488,0.0767688154175555
0.13555921565437823,0.1304333648547298,0.13125512715340443
0.05944084001795113,0.05584158858151196,0.07751607489603156
0.07252327178213072,0.07343180459370419,0.0751677513858145
0.0361872400172975,0.03749524279107088,0.039468205400434546
0.06202973084999641,0.061402236942913364,0.05249536283905761
0.08025360138036193,0.07506436769529873,0.08516219139350893
0.03681207436039021,0.03769431418964764,0.03468915911743842
0.04999090891132298,0.05053660500793302,0.04917548183445804
0.04777819450980767,0.0471334607507889,0.037817191695344705
0.024272139224990597,0.023673513835985167,0.02212330646089042
0.028449780195621603,0.028613976367532313,0.026327563124154334
0.031224181819417975,0.028919487261222405,0.02651481829801296
0.043221053170191044,0.04307091751613631,0.04507129078724643
0.03716637335204599,0.037515228459875226,0.043023258234616925
0.01656169313501258,0.016601808933101352,0.01783857162989245
