cultural,dijkstra,genetico
0.05056734932920469,0.0508051760068884,0.05056734932920469
0.06970887280721119,0.08363654944219903,0.06970887280721119
0.0963062755032023,0.10299950825755773,0.0963062755032023
0.12719119466378165,0.12494464228754923,0.12719119466378165
0.16893403673100862,0.1558223336859151,0.16893403673100862
0.1745720407241589,0.16943461367645132,0.1745720407241589
0.1753742417669273,0.19075557216419214,0.1753742417669273
0.21743017912012075,0.2117615963797466,0.20712969069216938
0.22888703900259758,0.23510315779503008,0.21865562082754816
0.23840717107666712,0.25122879312193996,0.22791572833128304
0.2839726796581104,0.2825892153115359,0.27373039572808594
0.29659639592874704,0.299109047134857,0.2838181029892483
0.2972529679381721,0.3078771591558395,0.2849285710216081
0.3123580732254105,0.3241704412805091,0.2995295873554042
0.3233864802127875,0.33719201050447795,0.31078726176907906
0.36288449738388995,0.39124806625803193,0.3435857966728611
0.3888550455228419,0.4192735612411593,0.366554528109969
0.390939042645954,0.44310994795200204,0.3677142625682391
0.3971245703184951,0.449679599862466,0.37462761423932617
0.42208851629061833,0.4725308524250099,0.39693209820373004
