Cultural,Genético,SPF,ciclo,destino,origem
0.001,0.001,0.446,2,IE,BE
0.43,0.43,0.43,2,IS,DK
0.8160000000000001,0.8160000000000001,0.8160000000000001,2,NO,DK
0.8320000000000001,0.8320000000000001,0.8320000000000001,2,DE,DK
0.001,0.001,0.001,2,EE,DK
0.307,0.307,0.307,2,SE,DK
0.314,0.314,0.314,2,RU,DK
0.001,0.001,0.001,2,UA,PL
0.001,0.001,0.001,2,BY,PL
0.314,0.314,0.314,2,DE,PL
0.281,0.281,0.281,2,CZ,PL
0.001,0.001,0.001,2,LT,PL
0.419,0.419,0.419,2,CZ,DE
0.001,0.001,0.001,2,LU,DE
0.403,0.403,0.8220000000000001,2,CH,DE
0.42,0.42,0.42,2,CY,DE
0.001,0.001,0.001,2,IL,DE
1.718,1.718,1.744,2,AT,DE
0.001,0.001,0.001,2,RU,DE
0.6990000000000001,0.6990000000000001,0.6990000000000001,2,SK,CZ
0.001,0.001,0.001,2,FR,LU
0.446,0.446,0.001,2,CH,FR
0.001,0.001,0.001,2,ES,FR
0.446,0.446,0.001,2,UK,FR
0.8480000000000001,0.8480000000000001,0.8220000000000001,2,IT,CH
0.001,0.001,0.001,2,ES,CH
0.7949999999999999,0.7949999999999999,0.7949999999999999,2,ES,IT
0.322,0.322,0.322,2,MT,IT
0.42,0.42,0.001,2,AT,IT
1.561,1.561,1.116,2,GR,IT
0.704,0.704,0.704,2,RO,MD
0.325,0.325,0.001,2,HU,BG
1.177,1.177,1.177,2,MK,BG
0.704,0.704,0.38,2,RO,BG
1.304,1.304,1.304,2,TR,BG
2.859,2.859,2.859,2,GR,BG
0.001,0.001,0.001,2,TR,RO
0.281,0.281,0.605,2,HU,RO
1.299,1.299,1.744,2,AT,GR
0.001,0.001,0.001,2,UK,CY
0.001,0.001,0.001,2,LT,IL
0.001,0.001,0.001,2,HR,ME
0.001,0.001,0.001,2,RS,HU
0.001,0.001,0.001,2,HR,HU
0.605,0.605,0.605,2,SK,HU
0.001,0.001,0.001,2,AT,SK
0.416,0.416,0.416,2,ES,PT
0.314,0.314,0.314,2,UK,PT
0.001,0.001,0.001,2,SL,HR
0.001,0.001,0.001,2,AT,SL
0.001,0.001,0.001,2,LV,LT
0.001,0.001,0.001,2,UK,IS
0.446,0.446,0.001,2,UK,IE
0.001,0.001,0.001,2,SE,NO
0.001,0.001,0.001,2,FI,SE
0.001,0.001,0.001,2,LV,EE
1.7009999999999998,1.7009999999999998,2.146,3,BE,NL
1.033,1.033,1.033,3,DK,NL
1.998,1.998,2.8739999999999997,3,DE,NL
0.933,0.933,0.933,3,UK,NL
0.413,0.413,0.844,3,LT,NL
0.001,0.001,0.446,3,IE,BE
0.43,0.43,0.43,3,IS,DK
0.8160000000000001,0.8160000000000001,0.8160000000000001,3,NO,DK
1.127,1.127,1.127,3,DE,DK
0.001,0.001,0.001,3,EE,DK
0.602,0.602,0.602,3,SE,DK
0.314,0.314,0.314,3,RU,DK
0.001,0.001,0.001,3,UA,PL
0.398,0.398,0.398,3,BY,PL
1.142,1.142,0.7110000000000001,3,DE,PL
0.281,0.281,0.281,3,CZ,PL
0.432,0.432,0.001,3,LT,PL
0.419,0.419,0.419,3,CZ,DE
0.353,0.353,0.353,3,LU,DE
0.8340000000000001,0.8340000000000001,1.546,3,CH,DE
0.42,0.42,0.42,3,CY,DE
0.353,0.353,0.353,3,IL,DE
2.306,2.306,2.039,3,AT,DE
0.001,0.001,0.001,3,RU,DE
0.6990000000000001,0.6990000000000001,0.6990000000000001,3,SK,CZ
0.001,0.001,0.001,3,FR,LU
0.446,0.446,0.001,3,CH,FR
0.001,0.001,0.001,3,ES,FR
0.446,0.446,0.001,3,UK,FR
0.8480000000000001,0.8480000000000001,1.115,3,IT,CH
0.001,0.001,0.001,3,ES,CH
0.7949999999999999,0.7949999999999999,0.7949999999999999,3,ES,IT
0.927,0.927,0.927,3,MT,IT
1.025,1.025,0.313,3,AT,IT
1.561,1.561,1.116,3,GR,IT
0.704,0.704,0.704,3,RO,MD
0.325,0.325,0.001,3,HU,BG
1.177,1.177,1.177,3,MK,BG
0.704,0.704,0.38,3,RO,BG
1.599,1.599,1.599,3,TR,BG
3.154,3.154,3.154,3,GR,BG
0.001,0.001,0.001,3,TR,RO
0.281,0.281,0.605,3,HU,RO
1.5939999999999999,1.5939999999999999,2.039,3,AT,GR
0.001,0.001,0.001,3,UK,CY
0.001,0.001,0.001,3,LT,IL
0.001,0.001,0.001,3,HR,ME
0.001,0.001,0.001,3,RS,HU
0.001,0.001,0.001,3,HR,HU
0.605,0.605,0.605,3,SK,HU
0.313,0.313,0.313,3,AT,SK
0.416,0.416,0.416,3,ES,PT
0.314,0.314,0.314,3,UK,PT
0.001,0.001,0.001,3,SL,HR
0.001,0.001,0.001,3,AT,SL
0.001,0.001,0.001,3,LV,LT
0.001,0.001,0.001,3,UK,IS
0.446,0.446,0.001,3,UK,IE
0.001,0.001,0.001,3,SE,NO
0.001,0.001,0.001,3,FI,SE
0.001,0.001,0.001,3,LV,EE
1.7009999999999998,1.7009999999999998,2.146,4,BE,NL
1.033,1.033,1.033,4,DK,NL
1.998,1.998,2.8739999999999997,4,DE,NL
0.933,0.933,0.933,4,UK,NL
0.413,0.413,0.844,4,LT,NL
0.001,0.001,0.446,4,IE,BE
0.43,0.43,0.43,4,IS,DK
0.8160000000000001,0.8160000000000001,0.8160000000000001,4,NO,DK
1.9749999999999999,1.9749999999999999,1.9749999999999999,4,DE,DK
0.419,0.419,0.419,4,EE,DK
1.032,1.032,1.032,4,SE,DK
0.314,0.314,0.314,4,RU,DK
0.788,0.788,0.788,4,UA,PL
0.7130000000000001,0.7130000000000001,0.7130000000000001,4,BY,PL
2.2439999999999998,1.8139999999999998,1.813,4,DE,PL
0.281,0.7110000000000001,0.281,4,CZ,PL
0.432,0.432,0.001,4,LT,PL
0.419,0.849,0.419,4,CZ,DE
0.71,0.71,0.71,4,LU,DE
0.8340000000000001,0.8340000000000001,1.83,4,CH,DE
0.42,0.42,0.42,4,CY,DE
0.353,0.353,0.353,4,IL,DE
3.008,3.008,2.4570000000000003,4,AT,DE
0.001,0.001,0.001,4,RU,DE
0.6990000000000001,0.6990000000000001,0.6990000000000001,4,SK,CZ
0.001,0.001,0.001,4,FR,LU
0.446,0.446,0.001,4,CH,FR
0.001,0.001,0.001,4,ES,FR
0.446,0.446,0.001,4,UK,FR
0.8480000000000001,0.8480000000000001,1.399,4,IT,CH
0.001,0.001,0.001,4,ES,CH
0.7949999999999999,0.7949999999999999,0.7949999999999999,4,ES,IT
0.927,0.927,0.927,4,MT,IT
1.309,1.309,0.313,4,AT,IT
1.561,1.561,1.116,4,GR,IT
0.704,0.704,0.704,4,RO,MD
0.325,0.325,0.001,4,HU,BG
1.177,1.177,1.177,4,MK,BG
0.704,0.704,0.38,4,RO,BG
1.599,1.599,1.599,4,TR,BG
3.154,3.154,3.154,4,GR,BG
0.001,0.001,0.001,4,TR,RO
0.281,0.281,0.605,4,HU,RO
1.5939999999999999,1.5939999999999999,2.039,4,AT,GR
0.001,0.001,0.001,4,UK,CY
0.001,0.001,0.001,4,LT,IL
0.001,0.001,0.001,4,HR,ME
0.001,0.001,0.001,4,RS,HU
0.001,0.001,0.001,4,HR,HU
0.605,0.605,0.605,4,SK,HU
0.313,0.313,0.313,4,AT,SK
0.416,0.416,0.416,4,ES,PT
0.7190000000000001,0.7190000000000001,0.7190000000000001,4,UK,PT
0.001,0.001,0.001,4,SL,HR
0.001,0.001,0.001,4,AT,SL
0.001,0.001,0.001,4,LV,LT
0.001,0.001,0.001,4,UK,IS
0.851,0.851,0.406,4,UK,IE
0.001,0.001,0.001,4,SE,NO
0.001,0.001,0.001,4,FI,SE
0.001,0.001,0.001,4,LV,EE
1.7009999999999998,1.7009999999999998,2.146,5,BE,NL
1.033,1.033,1.033,5,DK,NL
2.665,2.665,3.8619999999999997,5,DE,NL
0.933,0.933,1.254,5,UK,NL
0.413,0.413,0.844,5,LT,NL
0.001,0.001,0.446,5,IE,BE
0.43,0.43,0.43,5,IS,DK
0.8160000000000001,0.8160000000000001,0.8160000000000001,5,NO,DK
2.3489999999999998,2.3489999999999998,2.3489999999999998,5,DE,DK
0.419,0.419,0.419,5,EE,DK
1.4060000000000001,1.4060000000000001,1.4060000000000001,5,SE,DK
0.314,0.314,0.314,5,RU,DK
1.502,1.502,1.502,5,UA,PL
0.7130000000000001,0.7130000000000001,0.7130000000000001,5,BY,PL
2.618,2.1879999999999997,2.187,5,DE,PL
0.621,1.0510000000000002,0.621,5,CZ,PL
0.432,0.432,0.001,5,LT,PL
0.419,1.212,0.419,5,CZ,DE
1.073,1.073,1.073,5,LU,DE
0.8340000000000001,0.8340000000000001,2.2030000000000003,5,CH,DE
0.741,0.741,0.42,5,CY,DE
0.6739999999999999,0.6739999999999999,0.6739999999999999,5,IL,DE
3.7439999999999998,3.3810000000000002,2.8200000000000003,5,AT,DE
0.001,0.001,0.001,5,RU,DE
1.0390000000000001,1.4020000000000001,1.0390000000000001,5,SK,CZ
0.001,0.001,0.001,5,FR,LU
0.446,0.446,0.001,5,CH,FR
0.001,0.001,0.001,5,ES,FR
0.446,0.446,0.001,5,UK,FR
0.8480000000000001,0.8480000000000001,1.772,5,IT,CH
0.001,0.001,0.001,5,ES,CH
0.7949999999999999,0.7949999999999999,0.7949999999999999,5,ES,IT
0.927,0.927,0.927,5,MT,IT
1.682,1.682,0.313,5,AT,IT
1.561,1.561,1.116,5,GR,IT
0.704,0.704,0.704,5,RO,MD
0.325,0.688,0.001,5,HU,BG
1.54,1.54,1.54,5,MK,BG
0.704,0.704,0.38,5,RO,BG
1.599,1.599,1.599,5,TR,BG
3.517,3.154,3.517,5,GR,BG
0.001,0.001,0.001,5,TR,RO
0.621,0.621,0.9450000000000001,5,HU,RO
1.9569999999999999,1.5939999999999999,2.402,5,AT,GR
0.322,0.322,0.001,5,UK,CY
0.001,0.001,0.001,5,LT,IL
0.001,0.001,0.001,5,HR,ME
0.001,0.001,0.001,5,RS,HU
0.001,0.001,0.001,5,HR,HU
0.9450000000000001,1.308,0.9450000000000001,5,SK,HU
0.313,0.313,0.313,5,AT,SK
0.416,0.416,0.416,5,ES,PT
0.7190000000000001,0.7190000000000001,0.7190000000000001,5,UK,PT
0.001,0.001,0.001,5,SL,HR
0.001,0.001,0.001,5,AT,SL
0.001,0.001,0.001,5,LV,LT
0.001,0.001,0.001,5,UK,IS
0.851,0.851,0.406,5,UK,IE
0.001,0.001,0.001,5,SE,NO
0.001,0.001,0.001,5,FI,SE
0.001,0.001,0.001,5,LV,EE
1.7009999999999998,1.7009999999999998,2.146,6,BE,NL
1.033,1.033,1.033,6,DK,NL
3.074,3.074,4.271,6,DE,NL
0.933,0.933,1.254,6,UK,NL
0.413,0.413,0.844,6,LT,NL
0.001,0.001,0.446,6,IE,BE
0.43,0.43,0.43,6,IS,DK
0.8160000000000001,0.8160000000000001,0.8160000000000001,6,NO,DK
3.1039999999999996,3.1039999999999996,3.1039999999999996,6,DE,DK
0.828,0.828,0.828,6,EE,DK
1.7520000000000002,1.7520000000000002,1.7520000000000002,6,SE,DK
0.314,0.314,0.314,6,RU,DK
1.502,1.502,1.502,6,UA,PL
1.137,1.137,1.137,6,BY,PL
2.618,2.1879999999999997,2.187,6,DE,PL
1.045,1.475,1.045,6,CZ,PL
0.432,0.432,0.001,6,LT,PL
0.419,1.212,1.2369999999999999,6,CZ,DE
1.518,1.518,1.518,6,LU,DE
1.627,1.627,2.996,6,CH,DE
0.741,0.741,0.42,6,CY,DE
0.6739999999999999,0.6739999999999999,0.6739999999999999,6,IL,DE
4.9079999999999995,4.545,3.1660000000000004,6,AT,DE
0.349,0.349,0.349,6,RU,DE
1.463,1.826,2.281,6,SK,CZ
0.001,0.001,0.001,6,FR,LU
0.446,0.446,0.001,6,CH,FR
0.001,0.001,0.001,6,ES,FR
0.446,0.446,0.001,6,UK,FR
1.2930000000000001,1.2930000000000001,2.217,6,IT,CH
0.001,0.001,0.001,6,ES,CH
0.7949999999999999,0.7949999999999999,0.7949999999999999,6,ES,IT
0.927,0.927,0.927,6,MT,IT
1.682,1.682,0.313,6,AT,IT
1.561,1.561,1.116,6,GR,IT
0.704,0.704,0.704,6,RO,MD
0.325,0.688,0.001,6,HU,BG
1.54,1.54,1.54,6,MK,BG
0.704,0.704,0.38,6,RO,BG
1.9449999999999998,1.9449999999999998,1.9449999999999998,6,TR,BG
3.863,3.5,3.863,6,GR,BG
0.001,0.001,0.001,6,TR,RO
0.621,0.621,0.9450000000000001,6,HU,RO
2.303,1.94,2.748,6,AT,GR
0.322,0.322,0.001,6,UK,CY
0.001,0.001,0.001,6,LT,IL
0.001,0.001,0.001,6,HR,ME
0.834,0.834,0.834,6,RS,HU
0.001,0.001,0.001,6,HR,HU
2.187,2.55,2.187,6,SK,HU
1.131,1.131,0.313,6,AT,SK
0.416,0.416,0.416,6,ES,PT
0.7190000000000001,0.7190000000000001,0.7190000000000001,6,UK,PT
0.001,0.001,0.001,6,SL,HR
0.001,0.001,0.001,6,AT,SL
0.001,0.001,0.001,6,LV,LT
0.001,0.001,0.001,6,UK,IS
0.851,0.851,0.406,6,UK,IE
0.001,0.001,0.001,6,SE,NO
0.001,0.001,0.001,6,FI,SE
0.001,0.001,0.001,6,LV,EE
1.7009999999999998,1.7009999999999998,2.146,7,BE,NL
1.033,1.033,1.033,7,DK,NL
3.074,3.074,4.659,7,DE,NL
0.933,0.933,1.254,7,UK,NL
0.413,0.413,1.232,7,LT,NL
0.001,0.001,0.446,7,IE,BE
0.872,0.872,0.872,7,IS,DK
0.8160000000000001,0.8160000000000001,0.8160000000000001,7,NO,DK
4.18,4.18,4.18,7,DE,DK
0.828,0.828,0.828,7,EE,DK
2.0770000000000004,2.0770000000000004,2.0770000000000004,7,SE,DK
0.314,0.314,0.314,7,RU,DK
1.502,1.502,1.502,7,UA,PL
1.137,1.137,1.137,7,BY,PL
3.006,2.5759999999999996,2.187,7,DE,PL
1.045,1.475,1.045,7,CZ,PL
0.8200000000000001,0.8200000000000001,0.001,7,LT,PL
1.183,1.976,2.001,7,CZ,DE
1.518,1.518,1.518,7,LU,DE
1.936,1.936,3.305,7,CH,DE
1.18,1.18,0.859,7,CY,DE
0.6739999999999999,0.6739999999999999,0.6739999999999999,7,IL,DE
5.7379999999999995,5.375,3.9960000000000004,7,AT,DE
0.349,0.349,0.349,7,RU,DE
1.9020000000000001,2.265,2.72,7,SK,CZ
0.001,0.001,0.001,7,FR,LU
0.446,0.446,0.001,7,CH,FR
0.001,0.001,0.001,7,ES,FR
0.446,0.446,0.001,7,UK,FR
1.2930000000000001,1.2930000000000001,2.217,7,IT,CH
0.001,0.001,0.001,7,ES,CH
0.7949999999999999,0.7949999999999999,0.7949999999999999,7,ES,IT
0.927,0.927,0.927,7,MT,IT
2.052,2.052,0.683,7,AT,IT
1.561,1.561,1.116,7,GR,IT
0.704,0.704,0.704,7,RO,MD
0.325,0.688,0.001,7,HU,BG
1.982,1.982,1.982,7,MK,BG
0.704,0.704,0.38,7,RO,BG
1.9449999999999998,1.9449999999999998,1.9449999999999998,7,TR,BG
4.305,3.942,4.305,7,GR,BG
0.001,0.001,0.001,7,TR,RO
0.621,0.621,0.9450000000000001,7,HU,RO
2.745,2.382,3.1900000000000004,7,AT,GR
0.322,0.322,0.001,7,UK,CY
0.314,0.314,0.314,7,LT,IL
0.001,0.001,0.001,7,HR,ME
0.834,0.834,0.834,7,RS,HU
0.001,0.001,0.001,7,HR,HU
2.626,2.989,2.626,7,SK,HU
1.501,1.501,0.683,7,AT,SK
0.416,0.416,0.416,7,ES,PT
0.7190000000000001,0.7190000000000001,0.7190000000000001,7,UK,PT
0.001,0.001,0.001,7,SL,HR
0.389,0.389,0.389,7,AT,SL
0.702,0.702,0.702,7,LV,LT
0.001,0.001,0.001,7,UK,IS
0.851,0.851,0.406,7,UK,IE
0.001,0.001,0.001,7,SE,NO
0.001,0.001,0.001,7,FI,SE
0.001,0.001,0.001,7,LV,EE
1.7009999999999998,1.7009999999999998,2.146,8,BE,NL
1.435,1.867,1.435,8,DK,NL
3.695,4.127,5.279999999999999,8,DE,NL
1.63,1.63,1.951,8,UK,NL
0.413,0.413,1.232,8,LT,NL
0.001,0.001,0.446,8,IE,BE
0.872,0.872,0.872,8,IS,DK
0.8160000000000001,0.8160000000000001,0.8160000000000001,8,NO,DK
5.766,5.334,5.766,8,DE,DK
1.273,1.273,1.273,8,EE,DK
2.9110000000000005,2.9110000000000005,2.9110000000000005,8,SE,DK
0.314,0.314,0.314,8,RU,DK
1.502,1.502,1.502,8,UA,PL
1.137,1.137,1.137,8,BY,PL
3.006,2.5759999999999996,2.187,8,DE,PL
1.045,1.475,1.045,8,CZ,PL
0.8200000000000001,0.8200000000000001,0.001,8,LT,PL
1.953,2.746,2.771,8,CZ,DE
1.518,1.518,1.518,8,LU,DE
2.262,2.262,4.006,8,CH,DE
1.959,1.959,1.6380000000000001,8,CY,DE
0.6739999999999999,0.6739999999999999,0.6739999999999999,8,IL,DE
6.4079999999999995,6.045,4.291,8,AT,DE
0.349,0.349,0.349,8,RU,DE
2.24,2.603,3.0580000000000003,8,SK,CZ
0.001,0.001,0.001,8,FR,LU
0.446,0.446,0.001,8,CH,FR
0.001,0.001,0.001,8,ES,FR
0.446,0.446,0.001,8,UK,FR
1.6190000000000002,1.6190000000000002,2.918,8,IT,CH
0.001,0.001,0.001,8,ES,CH
0.7949999999999999,0.7949999999999999,0.7949999999999999,8,ES,IT
1.6280000000000001,1.6280000000000001,1.6280000000000001,8,MT,IT
2.427,2.427,0.683,8,AT,IT
1.561,1.561,1.116,8,GR,IT
0.704,0.704,0.704,8,RO,MD
0.325,0.688,0.001,8,HU,BG
2.363,2.363,2.363,8,MK,BG
0.704,0.704,0.38,8,RO,BG
2.3259999999999996,2.3259999999999996,2.3259999999999996,8,TR,BG
4.305,3.942,4.305,8,GR,BG
0.001,0.001,0.001,8,TR,RO
0.621,0.621,0.9450000000000001,8,HU,RO
2.745,2.382,3.1900000000000004,8,AT,GR
0.322,0.322,0.001,8,UK,CY
0.314,0.314,0.314,8,LT,IL
0.001,0.001,0.001,8,HR,ME
0.834,0.834,0.834,8,RS,HU
0.001,0.001,0.001,8,HR,HU
2.626,2.989,2.626,8,SK,HU
1.501,1.501,0.683,8,AT,SK
0.416,0.416,0.416,8,ES,PT
1.121,1.121,1.121,8,UK,PT
0.001,0.001,0.001,8,SL,HR
0.6839999999999999,0.6839999999999999,0.6839999999999999,8,AT,SL
0.702,0.702,0.702,8,LV,LT
0.001,0.001,0.001,8,UK,IS
0.851,0.851,0.406,8,UK,IE
0.001,0.001,0.001,8,SE,NO
0.403,0.403,0.403,8,FI,SE
0.001,0.001,0.001,8,LV,EE
1.7009999999999998,1.7009999999999998,2.146,9,BE,NL
1.435,1.867,1.435,9,DK,NL
4.08,4.512,5.664999999999999,9,DE,NL
1.63,1.63,1.951,9,UK,NL
0.413,0.413,1.232,9,LT,NL
0.001,0.001,0.446,9,IE,BE
0.872,0.872,0.872,9,IS,DK
1.116,1.116,1.116,9,NO,DK
6.484,6.052,6.484,9,DE,DK
1.6159999999999999,1.6159999999999999,1.6159999999999999,9,EE,DK
3.2860000000000005,3.2860000000000005,3.2860000000000005,9,SE,DK
0.314,0.314,0.314,9,RU,DK
1.845,1.845,1.845,9,UA,PL
1.137,1.137,1.137,9,BY,PL
3.006,2.5759999999999996,2.53,9,DE,PL
1.045,1.475,1.045,9,CZ,PL
1.163,1.163,0.001,9,LT,PL
1.953,2.746,2.771,9,CZ,DE
1.903,1.903,1.903,9,LU,DE
2.605,2.605,4.349,9,CH,DE
2.3360000000000003,2.3360000000000003,2.015,9,CY,DE
0.6739999999999999,0.6739999999999999,1.017,9,IL,DE
7.159999999999999,6.797,5.043,9,AT,DE
0.349,0.349,0.349,9,RU,DE
2.24,2.603,3.0580000000000003,9,SK,CZ
0.001,0.001,0.001,9,FR,LU
0.446,0.446,0.001,9,CH,FR
0.001,0.001,0.001,9,ES,FR
0.446,0.446,0.001,9,UK,FR
1.6190000000000002,1.6190000000000002,2.918,9,IT,CH
0.001,0.001,0.001,9,ES,CH
0.7949999999999999,0.7949999999999999,0.7949999999999999,9,ES,IT
1.6280000000000001,1.6280000000000001,1.6280000000000001,9,MT,IT
2.427,2.427,0.683,9,AT,IT
1.561,1.561,1.116,9,GR,IT
0.704,0.704,0.704,9,RO,MD
0.325,0.688,0.001,9,HU,BG
2.738,2.738,2.738,9,MK,BG
0.704,0.704,0.757,9,RO,BG
2.3259999999999996,2.3259999999999996,2.3259999999999996,9,TR,BG
4.68,4.317,5.0569999999999995,9,GR,BG
0.001,0.001,0.001,9,TR,RO
0.998,0.998,0.9450000000000001,9,HU,RO
3.12,2.757,3.942,9,AT,GR
0.322,0.322,0.001,9,UK,CY
0.657,0.657,0.314,9,LT,IL
0.001,0.001,0.001,9,HR,ME
0.834,0.834,0.834,9,RS,HU
0.001,0.001,0.001,9,HR,HU
3.003,3.3659999999999997,2.626,9,SK,HU
1.878,1.878,0.683,9,AT,SK
0.416,0.416,0.416,9,ES,PT
1.121,1.121,1.121,9,UK,PT
0.001,0.001,0.001,9,SL,HR
0.6839999999999999,0.6839999999999999,0.6839999999999999,9,AT,SL
0.702,0.702,0.702,9,LV,LT
0.001,0.001,0.001,9,UK,IS
0.851,0.851,0.406,9,UK,IE
0.001,0.001,0.001,9,SE,NO
0.403,0.403,0.403,9,FI,SE
0.001,0.001,0.001,9,LV,EE
1.7009999999999998,1.7009999999999998,2.146,10,BE,NL
1.435,1.867,1.435,10,DK,NL
4.4190000000000005,4.851,6.004,10,DE,NL
1.63,1.63,1.951,10,UK,NL
0.413,0.413,1.232,10,LT,NL
0.001,0.001,0.446,10,IE,BE
0.872,0.872,0.872,10,IS,DK
1.499,1.499,1.499,10,NO,DK
7.185,6.752999999999999,7.185,10,DE,DK
1.6159999999999999,1.6159999999999999,1.6159999999999999,10,EE,DK
3.6040000000000005,3.6040000000000005,3.6040000000000005,10,SE,DK
0.314,0.314,0.314,10,RU,DK
1.845,1.845,1.845,10,UA,PL
1.137,1.137,1.137,10,BY,PL
3.006,2.5759999999999996,2.53,10,DE,PL
1.325,1.7550000000000001,1.325,10,CZ,PL
1.163,1.163,0.001,10,LT,PL
2.2920000000000003,3.085,2.771,10,CZ,DE
1.903,1.903,1.903,10,LU,DE
2.605,2.605,5.144,10,CH,DE
