cultural,dijkstra,genetico
0.2453699136722331,0.2453699136722331,0.2453699136722331
0.4393365626721118,0.446280249009227,0.45696826365631893
0.5449516346915618,0.542396095158986,0.5638321771978927
0.6884533433798756,0.6866965190603616,0.7167185704930614
0.7629233695198769,0.7447069776184866,0.7730687882498686
0.8999241285566633,0.8949472866608621,0.9132717265130282
1.0022254989869654,0.9959998101696222,1.0087048041757376
1.0408069397310673,1.0909667410396364,1.036705206002654
1.1141132250099521,1.1809854177044699,1.1040319063655832
1.186567699486414,1.2539392397320896,1.179175555277472
1.295081635505249,1.3786407051835772,1.2890623503808492
1.3992776860305287,1.4362422773456338,1.3948648856359989
1.4786409119350403,1.5207539902650606,1.480537297241981
1.558672675480525,1.6134575174623402,1.557587100775662
1.6037756217154393,1.6717671949462223,1.5968247909882771
1.6721143436206978,1.7872594635821444,1.6725228300205326
1.7629085315779667,1.8806239698161338,1.7674996259883204
1.8334967696648896,1.9403584058542893,1.8411310818775881
1.9186376111866748,2.0247631064296066,1.9235016127101014
2.0333054108984885,2.1215720860704788,2.0390982103556
2.164656767047765,2.220267113477848,2.1774691575864944
2.2924876163325836,2.3548321799288403,2.2941303880029293
2.404591372304152,2.473422256955368,2.406043248956052
2.4418619968121478,2.505638949084524,2.443950755229956
2.457247605904076,2.527962034434256,2.458875409568655
2.5801831757103177,2.6392430514637057,2.589091191693932
2.6219550294585017,2.6809006662899058,2.633507112686105
2.7073441510932845,2.7681324433711105,2.7262666195503176
2.78520195351395,2.911359779479989,2.833831888473829
2.9037122297353704,3.0142726072503248,2.9532156355681067
