Fitness Cultural,Fitness Genético,Fitness SPF
1.2894906511927788,1.2894906511927788,0.99930048965724
0.8763473841030585,0.8763473841030585,0.7957981855801369
0.6815703380588877,0.6815703380588877,0.6466214031684449
0.38467456531774125,0.4110321016071355,0.3495525727069351
0.8636324380343725,0.8636324380343725,0.6944444444444444
0.6965728615213151,0.8486803021301874,0.7819831091648419
0.2068594596830913,0.22727272727272727,0.1929943066679533
0.37942024586431927,0.37605294825511437,0.34730663702983355
0.8214901831923109,0.8214901831923109,0.7558007709167863
0.4781714722899632,0.4696379091720284,0.39336008181889703
0.5114304710274638,0.5114304710274638,0.4074647542987531
0.18185124568103292,0.18799819521732594,0.17350568231109567
0.2564299817934713,0.2524423800267589,0.23194860019019783
0.4072490327835472,0.4072490327835472,0.4630701551285021
0.23177656738903693,0.23914863087408825,0.244552591034702
0.3120806416377992,0.30180479266010746,0.24254183846713556
0.3804885472947264,0.38962050962362654,0.4302925989672977
0.4010748806802229,0.4064710186163726,0.2730524533762936
0.21964987809431766,0.22149865993310738,0.1882104946171798
0.1455498144239866,0.1404573290634305,0.12029496324988871
0.32429627707873915,0.33902902088418774,0.27517129413059627
0.1362119457876456,0.14228191739111876,0.10538740409746226
0.1365075898219941,0.14261063019637482,0.1342227829751822
0.12547681188516363,0.14245014245014245,0.12412491931880244
0.09625009625009624,0.10283410801694705,0.08882177910023537
0.133738114025116,0.1379919412706298,0.10800069120442368
0.07986454972366866,0.08035161868335838,0.07355807778031145
0.1058951849459405,0.10749451777959322,0.09386322251215527
0.19146084625694043,0.19344979010697774,0.14461943395953547
0.07369033845972457,0.07644091117566122,0.0723788016965591
