cultural,dijkstra,genetico
0.08417214117895154,0.08246963234876374,0.08417214117895154
0.11744197240815092,0.1214374458178088,0.11744197240815092
0.12548146109255373,0.1400306355627364,0.12548146109255373
0.14011199601951085,0.15289862527305342,0.13682805116062854
0.16660032954707743,0.18419850158731743,0.16450996002689913
0.1895733958196598,0.20051796483302742,0.17744545805518827
0.2252564822423714,0.22781853039690997,0.2105076085246166
0.23919180411511629,0.23970373962916763,0.22406776282558438
0.26137186463614753,0.2857178149944361,0.24519709538331727
0.2952549278210228,0.3227295795143459,0.2779473275336838
0.3009742621778588,0.3558381362653239,0.2799254625974379
0.297308023838848,0.36826638967768127,0.2787993267753522
0.32146905286209426,0.38960463309600174,0.30329392059968374
0.3559651627307398,0.41618592521930553,0.32786646345294734
0.36528327692709583,0.43881975968899406,0.3413477979361287
0.38263996844886117,0.455426633149422,0.3580703768886709
0.38856853513055645,0.4763959174152001,0.3629232683382242
0.39585662496978313,0.5213150105835629,0.3716734148048893
0.4318301881106002,0.541283661560856,0.4017899912615073
0.44487731126449015,0.559347642986261,0.4094177874437366
