cultural,dijkstra,genetico
0.170731745617939,0.170731745617939,0.170731745617939
0.33689803227832227,0.32956327286224135,0.33689803227832227
0.41305699735037693,0.42237307725924317,0.39462211847974593
0.5408660162563216,0.5898927424040608,0.5188777101996929
0.7533734195534227,0.7755739869861659,0.7255581766885153
0.7862576653956658,0.8172708438702785,0.7650418967776449
0.9419471821652586,0.9416244033264488,0.9190817239508936
0.9990110834263767,0.9756779444909679,0.9748679375322666
1.1292462305362492,1.1064413540469982,1.101384159936742
1.2313920770985103,1.2315455326162748,1.17993282340969
1.4030175797051683,1.3914735694706957,1.3743947699284063
1.6183073311434963,1.5797168386023914,1.5690750747379596
1.7803382307435276,1.7351615926071602,1.6974034796351734
1.9913149100627583,1.9376490246231257,1.8990413812657063
2.1335412012372874,2.0487306141872814,2.0437823232182657
2.340256214430447,2.215996913157977,2.2377404721649525
2.447398242050373,2.3473323461260014,2.343325849431107
2.6379898028612616,2.6082712636341054,2.551617357227552
2.7786744284343516,2.7551585775471605,2.6729965299603973
2.8504997890792736,2.8098043673027595,2.7432810563444567
2.928103888146973,2.8316553688379615,2.824239658111203
3.0016496488110747,2.9140561163403027,2.8851015028881064
3.0735679834974086,2.976501817653032,2.96182551188309
3.166296508851818,3.0728522289177898,3.05616116190573
3.195954300130806,3.094559164734731,3.086232835207796
3.311206896919558,3.243570003186885,3.2156767696528896
3.341573833822207,3.2978308086715047,3.24159758772816
3.4593398766191235,3.403383657592107,3.3569018120815333
3.477839277388227,3.439500863283013,3.38192714526008
3.6088268400135504,3.5558454615531434,3.5132259681493143
