cultural,dijkstra,genetico
0.23660133978714287,0.2741174820931183,0.23660133978714287
0.45257642834914386,0.4204539096784979,0.45396971746096093
0.5353265047302129,0.4932745685721087,0.5256139319543203
0.6480047556831494,0.6159995373818431,0.6398407430780977
0.6748493047732994,0.7005962823336077,0.6677901395586815
0.8620179888579786,0.9128078000222286,0.8614448997472481
0.9661662527064648,1.0126761548172836,0.9710677391914329
1.1090843998591493,1.1787292759624362,1.1069606831763994
1.1692788076650689,1.2420474212852388,1.1728254243306138
1.3179518996670803,1.3498339810890567,1.325483897822972
1.4139402295279655,1.473580878679867,1.430393028835044
1.5148148728168418,1.6183591686974508,1.5319433862900464
1.71991425666317,1.83709885878248,1.7384961183597487
1.8969124676262914,2.006957882759227,1.9150287108521318
2.0370318229082685,2.153346623485015,2.053447421161645
2.150761255876956,2.260339918341506,2.1663755711557835
2.2218531141044715,2.375304589729298,2.232264609268433
2.3175982891896183,2.4674031213784215,2.32874188705033
2.524420102213381,2.646769499936167,2.5248302023739484
2.615637803087402,2.7442902756341008,2.6150422694553623
2.689570446638588,2.785514839444412,2.6886560792649377
2.7758128769549386,2.934439059605007,2.758168583989187
2.8993015875600827,3.0855539798057463,2.881521592393799
2.945839485775877,3.1412812687324925,2.9274711041398462
3.054931991408507,3.250485026186781,3.0365536321059334
3.1919491509912343,3.3877494519489373,3.174977933488999
3.2313811306429656,3.4499880209659772,3.214171585729931
3.4462658360272074,3.6270903829242576,3.4161624020788373
3.5788189406333575,3.7445250179209735,3.5469935540789463
3.587593323856127,3.740487012503904,3.558773888367255
