Fitness Cultural,Fitness Genético,Fitness SPF
0.2780580782598946,0.2780580782598946,0.29308572946674466
0.12006675711695701,0.12006675711695701,0.12445240939864596
0.08637443316778232,0.08637443316778232,0.13081129163069358
0.07940036841770946,0.07940036841770946,0.05994808495842601
0.04991439680947175,0.04991439680947175,0.08029226384037898
0.07066638400113066,0.0764011979707842,0.11303777722514864
0.07365641492131653,0.07510862585013575,0.08152450830530927
0.10678051076562832,0.11001941487771255,0.0985974042165975
0.14531609884401042,0.1436337912857379,0.18606901299692052
0.09470728346363477,0.09377652117239406,0.08927375797884213
0.027723524380760416,0.0271054129509663,0.04411456552667276
0.06586378710189457,0.06703963047755682,0.06720994707216668
0.19557699471973658,0.19573777830676087,0.15516684314809498
0.04190096288412706,0.04373993981384282,0.041348455841916584
0.04773557815792407,0.048663137281064923,0.06746962044312088
0.17185845515880277,0.14415158422591065,0.10955372055036962
0.04295163645734903,0.041632146678379174,0.044871118928657173
0.04973973682705245,0.04962840730033871,0.04891889247627434
0.021196321768095966,0.02056796511566959,0.024593895287444722
0.026942211910404464,0.025901282109286786,0.03114214364333847
