Fitness Cultural,Fitness Genético,Fitness SPF
0.38845511401157595,0.38845511401157595,0.5461794745753454
0.22668159352772863,0.2217602614195804,0.337020995320844
0.13436525851875739,0.13578469978002877,0.13727212826707663
0.10998126061230469,0.12065552536140223,0.15591239936106094
0.1856326330192549,0.20259795938106973,0.20713437608787305
0.10421197926786714,0.10243408160328502,0.09834654085077371
0.12272046731953958,0.12042099178728836,0.12690194286874532
0.047532729350785716,0.04779786744417864,0.044437659339470026
0.10501995379122032,0.10327911179963853,0.09720865351433584
0.11406964430141173,0.1014685112114522,0.14579545884770323
0.02690372493353912,0.03154825504057157,0.0367472452753563
0.03469680199576005,0.03454505884750774,0.031613705806015135
0.02130011651163732,0.02148195408447134,0.021265849703607224
0.03233326543347592,0.03268433145834219,0.03464367250643507
0.018464953057473088,0.018884368180972676,0.021429704141504625
0.05561630490652424,0.055376692807442916,0.05337806070445783
0.01885876775290634,0.01962025626902789,0.020332007915972138
0.06130063333441434,0.06072144916635327,0.06209350039289161
0.029001694774844173,0.029177619843190998,0.030164189521797377
0.03744852111864047,0.03826517308232696,0.03884517310192303
0.022157622824438616,0.02237081656258765,0.02414371585805988
0.029898986274870355,0.030632703167574674,0.02354966447615538
0.018684219868425726,0.019126858891598528,0.022440040212552064
0.02354540387450254,0.023571322201763747,0.022571308132176556
0.019688081721289608,0.019654551601059774,0.018847849790176313
0.02761732876910947,0.027468037504858413,0.026774299350053883
0.03945050285392573,0.03939765810153107,0.0365277197376532
0.017164794541285264,0.017486344715984817,0.018198583827300135
0.021537427741929925,0.021652942310065797,0.021469478452694687
0.03262302141375126,0.03214126729802829,0.03849870451859295
