Fitness Cultural,Fitness Genético,Fitness SPF
1.2629451881788332,1.69548999660902,1.4812620352540364
0.6566419331538511,0.6566850538481744,0.5313213963126296
0.47167586434602143,0.5296329643557015,0.33915550279803286
0.572278814238297,0.6371861858034918,0.504261005496445
0.6731740154830024,0.6681812107443539,0.46121206530762854
0.4667008913987026,0.491328059745492,0.3449405839844087
0.4958349861166204,0.5183495749533484,0.38077106139933364
0.2630402188494621,0.2804380442250796,0.3259771164064283
0.1495651393573186,0.16220600162206,0.0977326035965598
0.1347945057759446,0.14032625855113137,0.1063399902167209
0.18649583648045057,0.18425198301196719,0.1047992831729031
0.18091197727745567,0.18683382065821555,0.15565655936741174
0.23354936649734334,0.25081200386250485,0.19875381358879823
0.1927116455647415,0.20763904029235578,0.19618036823055116
0.11269002355221494,0.12600250744989824,0.08434121080242227
0.10031197022740722,0.10500010500010501,0.08569861511037981
0.1935003241130429,0.18937779924059503,0.1071392220621086
0.11199336999249647,0.11048197762739953,0.08976983015548134
0.18783046422299235,0.1914150356510504,0.21293812018227504
0.12329468045101194,0.12773512843767165,0.07747733787867049
0.13034920552159235,0.12671942418693646,0.1031092597270698
0.08728174109617139,0.09351518920460654,0.058156271717732716
0.06232820787703891,0.06535520554212143,0.04145369829169309
0.06965025126328143,0.06630442349961377,0.046346934613744645
0.10472794298610784,0.10535909011889773,0.08102545819896613
0.06137435595285222,0.06111404798063906,0.04387090547355352
0.06803415314487873,0.06447224630976979,0.042468164801960334
0.19589789801555432,0.19379844961240308,0.23946646870771918
0.0740044550681951,0.07353968569138336,0.07325309677466614
0.07091092170016026,0.07201420120047673,0.04389122000035113
