cultural,dijkstra,genetico
0.05380106453830208,0.05380106453830208,0.05380106453830208
0.0830052709169725,0.09426549788182892,0.0830052709169725
0.10992252141524826,0.12672883285946446,0.10992252141524826
0.14138515026085913,0.1564124407564073,0.14138515026085913
0.155150298935388,0.17110224690548018,0.155150298935388
0.17304843552878782,0.1890977071705071,0.17304843552878782
0.18121225894571202,0.2032129896336456,0.18121225894571202
0.20639968083006632,0.2462515238267836,0.20820993401703153
0.23486243555827235,0.2828321556095651,0.2367676864305227
0.25434658581212705,0.3141532501986723,0.2511071064229443
0.2677701257790724,0.32621255071924077,0.26533474018802994
0.28562724721330307,0.34898427568491486,0.284133250247316
0.29829843365240877,0.376394824135991,0.29845692329871504
0.3131322399168196,0.38472860226736116,0.30911309608108023
0.324729207866429,0.3944399148521501,0.3206412143060968
0.3465819050139763,0.426288935838337,0.3415178476445122
0.36728886283990936,0.45459724860755424,0.3622714949301988
0.4031355766759096,0.5036679178075286,0.3954999006682194
0.4429335791283841,0.5529681268849493,0.4302368948780261
0.4644088236882246,0.5801877394318264,0.45013306546328785
