Cultural,Genético,SPF,ciclo,destino,origem
2.561,2.561,2.983,10,CZ,PL
2.2119999999999997,2.2119999999999997,1.117,10,LT,PL
3.097,3.449,3.043,10,CZ,DE
2.278,2.278,2.605,10,LU,DE
1.8130000000000002,2.2,3.307,10,CH,DE
1.621,1.621,0.314,10,CY,DE
1.738,1.738,1.35,10,IL,DE
11.306000000000001,10.567,9.444,10,AT,DE
1.138,1.138,0.697,10,RU,DE
3.681,4.033,4.049,10,SK,CZ
0.001,0.001,0.328,10,FR,LU
0.349,0.349,0.7769999999999999,10,CH,FR
0.783,1.226,0.783,10,ES,FR
1.458,1.015,1.559,10,UK,FR
0.694,1.081,2.616,10,IT,CH
0.001,0.001,0.001,10,ES,CH
1.214,1.214,0.786,10,ES,IT
0.7989999999999999,0.7989999999999999,0.7989999999999999,10,MT,IT
2.271,2.658,0.7769999999999999,10,AT,IT
0.426,0.426,0.426,10,GR,IT
2.542,2.542,2.542,10,RO,MD
0.7270000000000001,1.079,1.436,10,HU,BG
2.2560000000000002,2.2560000000000002,2.2560000000000002,10,MK,BG
1.4869999999999999,1.4869999999999999,2.503,10,RO,BG
0.6990000000000001,0.6990000000000001,0.6990000000000001,10,TR,BG
5.170999999999999,4.818999999999999,5.478000000000001,10,GR,BG
0.001,0.001,0.001,10,TR,RO
1.438,1.438,0.422,10,HU,RO
6.148,5.795999999999999,6.455,10,AT,GR
1.308,1.308,0.001,10,UK,CY
0.389,0.389,0.001,10,LT,IL
1.761,1.761,1.761,10,HR,ME
1.064,1.064,1.064,10,RS,HU
1.1019999999999999,1.1019999999999999,0.815,10,HR,HU
4.5600000000000005,4.912,3.9659999999999997,10,SK,HU
1.621,1.621,0.659,10,AT,SK
0.7889999999999999,1.232,0.361,10,ES,PT
1.2,1.643,0.772,10,UK,PT
2.152,2.152,2.439,10,SL,HR
2.4979999999999998,2.4979999999999998,2.785,10,AT,SL
1.573,1.573,1.573,10,LV,LT
1.077,1.077,0.001,10,UK,IS
2.162,2.162,1.11,10,UK,IE
0.001,0.358,0.001,10,SE,NO
1.3659999999999999,1.3659999999999999,1.3659999999999999,10,FI,SE
0.329,0.329,0.329,10,LV,EE
1.8619999999999999,1.8619999999999999,2.9139999999999997,11,BE,NL
0.784,0.778,1.555,11,DK,NL
3.8150000000000004,3.809,5.745,11,DE,NL
1.108,1.108,2.1119999999999997,11,UK,NL
1.8770000000000002,1.8770000000000002,1.924,11,LT,NL
0.364,0.364,1.4160000000000001,11,IE,BE
2.2030000000000003,2.2030000000000003,1.127,11,IS,DK
0.702,1.0590000000000002,0.702,11,NO,DK
7.076,7.082,7.821999999999999,11,DE,DK
2.433,2.433,2.433,11,EE,DK
4.509000000000001,4.152,4.509000000000001,11,SE,DK
0.445,0.445,0.886,11,RU,DK
2.7559999999999993,2.7559999999999993,2.7559999999999993,11,UA,PL
2.652,2.652,2.652,11,BY,PL
5.486,5.486,5.404999999999999,11,DE,PL
2.561,2.561,2.983,11,CZ,PL
2.5039999999999996,2.5039999999999996,1.409,11,LT,PL
3.819,4.171,4.051,11,CZ,DE
2.278,2.278,2.605,11,LU,DE
2.1180000000000003,2.5050000000000003,3.612,11,CH,DE
1.907,1.907,0.6,11,CY,DE
1.738,1.738,1.35,11,IL,DE
12.006,11.267,9.858,11,AT,DE
1.138,1.138,0.697,11,RU,DE
4.094,4.446000000000001,4.748,11,SK,CZ
0.001,0.001,0.328,11,FR,LU
0.349,0.349,0.7769999999999999,11,CH,FR
0.783,1.226,0.783,11,ES,FR
1.458,1.015,1.559,11,UK,FR
0.9989999999999999,1.386,2.9210000000000003,11,IT,CH
0.001,0.001,0.001,11,ES,CH
1.8379999999999999,1.8379999999999999,1.41,11,ES,IT
1.157,1.157,1.157,11,MT,IT
2.895,3.282,1.4009999999999998,11,AT,IT
0.784,0.784,0.784,11,GR,IT
2.542,2.542,2.542,11,RO,MD
0.7270000000000001,1.079,1.436,11,HU,BG
2.2560000000000002,2.2560000000000002,2.2560000000000002,11,MK,BG
1.8449999999999998,1.8449999999999998,2.861,11,RO,BG
0.6990000000000001,0.6990000000000001,0.6990000000000001,11,TR,BG
5.528999999999999,5.176999999999999,5.836,11,GR,BG
0.001,0.001,0.001,11,TR,RO
1.438,1.438,0.422,11,HU,RO
6.561999999999999,6.209999999999999,6.869,11,AT,GR
1.308,1.308,0.001,11,UK,CY
0.389,0.389,0.001,11,LT,IL
1.761,1.761,1.761,11,HR,ME
1.477,1.477,1.477,11,RS,HU
1.1019999999999999,1.1019999999999999,0.815,11,HR,HU
5.2780000000000005,5.63,4.683999999999999,11,SK,HU
2.212,2.212,0.964,11,AT,SK
1.4129999999999998,1.8559999999999999,0.9849999999999999,11,ES,PT
1.2,1.643,0.772,11,UK,PT
2.471,2.471,2.758,11,SL,HR
2.8169999999999997,2.8169999999999997,3.104,11,AT,SL
1.865,1.865,1.865,11,LV,LT
1.077,1.077,0.001,11,UK,IS
2.162,2.162,1.11,11,UK,IE
0.001,0.358,0.001,11,SE,NO
1.6749999999999998,1.6749999999999998,1.6749999999999998,11,FI,SE
0.329,0.329,0.329,11,LV,EE
1.8619999999999999,1.8619999999999999,3.1969999999999996,12,BE,NL
0.784,0.778,1.555,12,DK,NL
3.8150000000000004,3.809,6.396000000000001,12,DE,NL
1.477,1.477,2.481,12,UK,NL
2.614,2.614,2.293,12,LT,NL
0.364,0.364,1.699,12,IE,BE
2.2030000000000003,2.2030000000000003,1.127,12,IS,DK
1.1159999999999999,1.473,1.1159999999999999,12,NO,DK
7.779999999999999,7.786,8.525999999999998,12,DE,DK
2.433,2.433,2.433,12,EE,DK
4.799000000000001,4.442,4.799000000000001,12,SE,DK
0.445,0.445,0.886,12,RU,DK
3.406999999999999,3.406999999999999,3.406999999999999,12,UA,PL
2.652,2.652,2.652,12,BY,PL
5.769,5.769,6.056,12,DE,PL
2.908,2.908,3.33,12,CZ,PL
3.2189999999999994,3.2189999999999994,1.756,12,LT,PL
4.109,4.461,4.341,12,CZ,DE
2.278,2.278,2.605,12,LU,DE
2.1180000000000003,2.5050000000000003,3.612,12,CH,DE
2.19,2.19,0.6,12,CY,DE
1.738,1.738,1.35,12,IL,DE
12.42,11.681,10.272,12,AT,DE
1.138,1.138,0.697,12,RU,DE
4.731000000000001,5.083000000000001,5.385000000000001,12,SK,CZ
0.001,0.001,0.328,12,FR,LU
0.349,0.349,0.7769999999999999,12,CH,FR
0.783,1.226,0.783,12,ES,FR
1.458,1.015,1.559,12,UK,FR
0.9989999999999999,1.386,2.9210000000000003,12,IT,CH
0.001,0.001,0.001,12,ES,CH
1.8379999999999999,1.8379999999999999,1.41,12,ES,IT
1.157,1.157,1.157,12,MT,IT
2.895,3.282,1.4009999999999998,12,AT,IT
0.784,0.784,0.784,12,GR,IT
2.8689999999999998,2.8689999999999998,2.8689999999999998,12,RO,MD
1.356,1.407,2.065,12,HU,BG
2.2560000000000002,2.2560000000000002,2.2560000000000002,12,MK,BG
1.8449999999999998,1.8449999999999998,2.861,12,RO,BG
1.414,1.113,1.414,12,TR,BG
5.942999999999999,5.590999999999998,6.25,12,GR,BG
0.001,0.302,0.001,12,TR,RO
1.765,2.066,0.749,12,HU,RO
6.975999999999999,6.623999999999999,7.2829999999999995,12,AT,GR
1.591,1.591,0.001,12,UK,CY
0.389,0.389,0.001,12,LT,IL
2.089,2.089,2.089,12,HR,ME
1.477,1.477,1.477,12,RS,HU
1.43,1.43,1.143,12,HR,HU
5.906000000000001,6.258,5.311999999999999,12,SK,HU
2.212,2.212,0.964,12,AT,SK
1.4129999999999998,1.8559999999999999,0.9849999999999999,12,ES,PT
1.569,2.012,1.141,12,UK,PT
2.471,2.471,2.758,12,SL,HR
2.8169999999999997,2.8169999999999997,3.104,12,AT,SL
1.865,1.865,1.865,12,LV,LT
1.077,1.077,0.001,12,UK,IS
2.445,2.445,1.11,12,UK,IE
0.001,0.358,0.001,12,SE,NO
1.6749999999999998,1.6749999999999998,1.6749999999999998,12,FI,SE
0.329,0.329,0.329,12,LV,EE
2.296,2.296,3.631,13,BE,NL
0.784,0.778,1.555,13,DK,NL
4.2490000000000006,4.243,6.830000000000001,13,DE,NL
1.477,1.477,2.481,13,UK,NL
2.614,2.614,2.293,13,LT,NL
0.364,0.364,1.699,13,IE,BE
2.6300000000000003,2.6300000000000003,1.554,13,IS,DK
1.8339999999999999,1.764,1.4069999999999998,13,NO,DK
8.649999999999999,8.655999999999999,9.395999999999997,13,DE,DK
2.713,2.713,2.713,13,EE,DK
5.098000000000002,5.168,5.525000000000001,13,SE,DK
0.445,0.445,0.886,13,RU,DK
3.406999999999999,3.406999999999999,3.406999999999999,13,UA,PL
2.652,2.652,2.652,13,BY,PL
5.769,5.769,6.056,13,DE,PL
2.908,2.908,3.33,13,CZ,PL
3.2189999999999994,3.2189999999999994,1.756,13,LT,PL
4.109,4.8950000000000005,4.341,13,CZ,DE
2.278,2.278,2.605,13,LU,DE
2.3980000000000006,2.785,3.8920000000000003,13,CH,DE
2.19,2.19,0.6,13,CY,DE
1.738,1.738,1.35,13,IL,DE
13.443999999999999,12.270999999999999,11.296,13,AT,DE
1.138,1.138,0.697,13,RU,DE
4.731000000000001,5.517000000000001,5.385000000000001,13,SK,CZ
0.001,0.001,0.328,13,FR,LU
0.349,0.349,0.7769999999999999,13,CH,FR
0.783,1.226,0.783,13,ES,FR
1.458,1.015,1.559,13,UK,FR
0.9989999999999999,1.386,2.9210000000000003,13,IT,CH
0.281,0.281,0.281,13,ES,CH
1.8379999999999999,1.8379999999999999,1.41,13,ES,IT
1.157,1.157,1.157,13,MT,IT
2.895,3.282,1.4009999999999998,13,AT,IT
0.784,0.784,0.784,13,GR,IT
2.8689999999999998,2.8689999999999998,2.8689999999999998,13,RO,MD
1.356,1.407,2.065,13,HU,BG
2.2560000000000002,2.2560000000000002,2.2560000000000002,13,MK,BG
2.1359999999999997,2.1359999999999997,3.152,13,RO,BG
1.414,1.113,1.414,13,TR,BG
6.233999999999999,5.881999999999999,6.541,13,GR,BG
0.001,0.302,0.001,13,TR,RO
1.765,2.066,0.749,13,HU,RO
7.2669999999999995,6.914999999999999,7.574,13,AT,GR
1.591,1.591,0.001,13,UK,CY
0.389,0.389,0.001,13,LT,IL
2.089,2.089,2.089,13,HR,ME
1.477,1.477,1.477,13,RS,HU
1.43,1.43,1.143,13,HR,HU
5.906000000000001,6.258,5.311999999999999,13,SK,HU
2.212,2.6460000000000004,0.964,13,AT,SK
1.4129999999999998,1.8559999999999999,0.9849999999999999,13,ES,PT
1.569,2.012,1.141,13,UK,PT
2.77,2.77,3.057,13,SL,HR
3.55,3.55,3.837,13,AT,SL
1.865,1.865,1.865,13,LV,LT
1.077,1.077,0.001,13,UK,IS
2.445,2.445,1.11,13,UK,IE
0.428,0.358,0.001,13,SE,NO
2.102,2.102,2.102,13,FI,SE
0.329,0.329,0.329,13,LV,EE
2.296,2.296,3.631,14,BE,NL
0.784,0.778,1.555,14,DK,NL
4.2490000000000006,4.243,6.830000000000001,14,DE,NL
1.477,1.477,2.481,14,UK,NL
2.614,2.614,2.293,14,LT,NL
0.364,0.364,1.699,14,IE,BE
3.0490000000000004,3.0490000000000004,1.973,14,IS,DK
1.8339999999999999,1.764,1.4069999999999998,14,NO,DK
9.502999999999998,9.508999999999999,10.248999999999997,14,DE,DK
3.1470000000000002,3.1470000000000002,3.1470000000000002,14,EE,DK
5.098000000000002,5.168,5.525000000000001,14,SE,DK
0.445,0.445,0.886,14,RU,DK
3.406999999999999,3.406999999999999,3.406999999999999,14,UA,PL
2.652,2.652,2.652,14,BY,PL
5.769,5.769,6.056,14,DE,PL
2.908,2.908,3.33,14,CZ,PL
3.2189999999999994,3.2189999999999994,1.756,14,LT,PL
4.109,4.8950000000000005,5.194,14,CZ,DE
2.278,2.278,2.605,14,LU,DE
2.3980000000000006,2.785,4.3180000000000005,14,CH,DE
2.19,2.19,0.6,14,CY,DE
1.738,1.738,1.35,14,IL,DE
14.296999999999999,13.123999999999999,11.722,14,AT,DE
1.138,1.138,0.697,14,RU,DE
4.731000000000001,5.517000000000001,6.238,14,SK,CZ
0.001,0.001,0.328,14,FR,LU
0.349,0.349,0.7769999999999999,14,CH,FR
0.783,1.226,0.783,14,ES,FR
1.458,1.015,1.559,14,UK,FR
1.4249999999999998,1.8119999999999998,2.9210000000000003,14,IT,CH
0.281,0.281,0.281,14,ES,CH
2.1359999999999997,2.1359999999999997,1.708,14,ES,IT
1.157,1.157,1.157,14,MT,IT
3.619,4.006,1.6989999999999998,14,AT,IT
0.784,0.784,0.784,14,GR,IT
2.8689999999999998,2.8689999999999998,2.8689999999999998,14,RO,MD
1.356,1.407,2.065,14,HU,BG
2.2560000000000002,2.2560000000000002,2.2560000000000002,14,MK,BG
2.1359999999999997,2.1359999999999997,3.152,14,RO,BG
1.414,1.113,1.414,14,TR,BG
6.233999999999999,5.881999999999999,6.541,14,GR,BG
0.001,0.302,0.001,14,TR,RO
1.765,2.066,0.749,14,HU,RO
7.2669999999999995,6.914999999999999,7.574,14,AT,GR
1.591,1.591,0.001,14,UK,CY
0.389,0.389,0.001,14,LT,IL
2.089,2.089,2.089,14,HR,ME
2.33,2.33,2.33,14,RS,HU
1.43,1.43,1.143,14,HR,HU
6.759,7.111,6.164999999999999,14,SK,HU
3.0650000000000004,3.4990000000000006,0.964,14,AT,SK
1.8289999999999997,2.272,1.4009999999999998,14,ES,PT
1.569,2.012,1.141,14,UK,PT
2.77,2.77,3.057,14,SL,HR
3.976,3.976,4.263,14,AT,SL
1.865,1.865,1.865,14,LV,LT
1.077,1.077,0.001,14,UK,IS
2.445,2.445,1.11,14,UK,IE
0.428,0.358,0.001,14,SE,NO
2.102,2.102,2.102,14,FI,SE
0.329,0.329,0.329,14,LV,EE
2.296,2.296,3.631,15,BE,NL
1.218,1.212,1.9889999999999999,15,DK,NL
4.594,4.588,6.830000000000001,15,DE,NL
1.822,1.822,2.481,15,UK,NL
2.614,2.614,2.293,15,LT,NL
0.364,0.364,1.699,15,IE,BE
3.0490000000000004,3.0490000000000004,1.973,15,IS,DK
1.8339999999999999,1.764,1.4069999999999998,15,NO,DK
9.502999999999998,9.508999999999999,10.248999999999997,15,DE,DK
3.1470000000000002,3.1470000000000002,3.1470000000000002,15,EE,DK
5.532000000000002,5.602,5.959000000000001,15,SE,DK
0.445,0.445,0.886,15,RU,DK
3.690999999999999,3.690999999999999,3.690999999999999,15,UA,PL
2.652,2.652,2.652,15,BY,PL
5.769,5.769,6.056,15,DE,PL
3.1919999999999997,3.1919999999999997,3.614,15,CZ,PL
3.2189999999999994,3.2189999999999994,1.756,15,LT,PL
4.454,5.24,5.194,15,CZ,DE
2.278,2.278,2.605,15,LU,DE
2.3980000000000006,2.785,4.3180000000000005,15,CH,DE
2.19,2.19,0.6,15,CY,DE
1.738,1.738,1.35,15,IL,DE
14.649,13.475999999999999,12.074,15,AT,DE
1.138,1.138,0.697,15,RU,DE
5.36,6.146000000000001,6.522,15,SK,CZ
0.001,0.001,0.328,15,FR,LU
0.6559999999999999,0.349,1.4289999999999998,15,CH,FR
0.783,1.226,0.783,15,ES,FR
1.765,1.015,2.211,15,UK,FR
1.7319999999999998,1.8119999999999998,3.573,15,IT,CH
0.281,0.281,0.281,15,ES,CH
2.1359999999999997,2.4429999999999996,1.708,15,ES,IT
1.157,1.157,1.157,15,MT,IT
3.619,4.006,1.6989999999999998,15,AT,IT
0.784,0.784,1.129,15,GR,IT
3.4979999999999993,3.4979999999999993,3.4979999999999993,15,RO,MD
1.356,1.407,2.065,15,HU,BG
2.2560000000000002,2.2560000000000002,2.2560000000000002,15,MK,BG
2.1359999999999997,2.1359999999999997,3.497,15,RO,BG
1.414,1.113,1.414,15,TR,BG
6.233999999999999,5.881999999999999,6.886,15,GR,BG
0.001,0.302,0.001,15,TR,RO
2.3939999999999997,2.6949999999999994,1.033,15,HU,RO
7.2669999999999995,6.914999999999999,7.574,15,AT,GR
1.591,1.591,0.001,15,UK,CY
0.389,0.389,0.001,15,LT,IL
2.089,2.089,2.089,15,HR,ME
2.33,2.33,2.33,15,RS,HU
1.43,1.43,1.143,15,HR,HU
7.388,7.739999999999999,6.448999999999999,15,SK,HU
3.0650000000000004,3.4990000000000006,0.964,15,AT,SK
1.8289999999999997,2.5789999999999997,1.4009999999999998,15,ES,PT
1.569,2.319,1.141,15,UK,PT
2.77,2.77,3.057,15,SL,HR
4.328,4.328,4.615,15,AT,SL
1.865,1.865,1.865,15,LV,LT
1.077,1.077,0.001,15,UK,IS
3.097,3.097,1.762,15,UK,IE
0.428,0.358,0.001,15,SE,NO
2.102,2.102,2.102,15,FI,SE
0.329,0.329,0.329,15,LV,EE
2.6639999999999997,2.6639999999999997,3.9989999999999997,16,BE,NL
1.218,1.212,1.9889999999999999,16,DK,NL
4.594,4.588,6.830000000000001,16,DE,NL
1.822,1.822,2.481,16,UK,NL
2.614,2.614,2.293,16,LT,NL
0.732,0.732,2.067,16,IE,BE
3.0490000000000004,3.0490000000000004,1.973,16,IS,DK
1.8339999999999999,1.764,1.4069999999999998,16,NO,DK
9.814999999999998,9.820999999999998,10.560999999999996,16,DE,DK
3.1470000000000002,3.1470000000000002,3.1470000000000002,16,EE,DK
5.532000000000002,5.602,5.959000000000001,16,SE,DK
0.445,0.445,0.886,16,RU,DK
3.690999999999999,3.690999999999999,3.690999999999999,16,UA,PL
2.652,2.652,2.652,16,BY,PL
6.422000000000001,6.422000000000001,6.7090000000000005,16,DE,PL
3.1919999999999997,3.1919999999999997,3.614,16,CZ,PL
3.2189999999999994,3.2189999999999994,1.756,16,LT,PL
4.454,5.24,5.194,16,CZ,DE
2.278,2.278,2.605,16,LU,DE
2.7540000000000004,3.141,4.674,16,CH,DE
2.19,2.19,0.6,16,CY,DE
2.108,2.108,1.7200000000000002,16,IL,DE
15.715999999999998,14.542999999999997,13.140999999999998,16,AT,DE
1.138,1.138,0.697,16,RU,DE
5.36,6.146000000000001,6.522,16,SK,CZ
0.001,0.001,0.328,16,FR,LU
0.6559999999999999,0.349,1.4289999999999998,16,CH,FR
0.783,1.226,0.783,16,ES,FR
1.765,1.015,2.211,16,UK,FR
1.7319999999999998,1.8119999999999998,3.573,16,IT,CH
0.281,0.281,0.281,16,ES,CH
2.1359999999999997,2.4429999999999996,1.708,16,ES,IT
1.157,1.157,1.157,16,MT,IT
3.619,4.006,1.6989999999999998,16,AT,IT
0.784,0.784,1.129,16,GR,IT
3.4979999999999993,3.4979999999999993,3.4979999999999993,16,RO,MD
1.718,1.7690000000000001,2.427,16,HU,BG
2.9590000000000005,2.9590000000000005,2.9590000000000005,16,MK,BG
2.1359999999999997,2.1359999999999997,3.497,16,RO,BG
1.414,1.113,1.414,16,TR,BG
6.944999999999999,6.592999999999999,7.597,16,GR,BG
0.001,0.302,0.001,16,TR,RO
2.3939999999999997,2.6949999999999994,1.033,16,HU,RO
7.978,7.6259999999999994,8.285,16,AT,GR
1.893,1.893,0.303,16,UK,CY
0.389,0.389,0.001,16,LT,IL
2.445,2.445,2.445,16,HR,ME
2.33,2.33,2.33,16,RS,HU
1.43,1.43,1.143,16,HR,HU
7.75,8.101999999999999,6.810999999999999,16,SK,HU
3.0650000000000004,3.4990000000000006,0.964,16,AT,SK
1.8289999999999997,2.5789999999999997,1.4009999999999998,16,ES,PT
1.569,2.319,1.141,16,UK,PT
3.126,3.126,3.413,16,SL,HR
4.684,4.684,4.971,16,AT,SL
1.865,1.865,1.865,16,LV,LT
1.077,1.077,0.001,16,UK,IS
3.399,3.399,2.064,16,UK,IE
0.428,0.358,0.001,16,SE,NO
2.102,2.102,2.102,16,FI,SE
0.329,0.329,0.329,16,LV,EE
2.6639999999999997,2.6639999999999997,3.9989999999999997,17,BE,NL
1.218,1.212,1.9889999999999999,17,DK,NL
4.594,4.588,6.830000000000001,17,DE,NL
1.822,1.822,2.481,17,UK,NL
2.614,2.614,2.293,17,LT,NL
0.732,0.732,2.067,17,IE,BE
3.0490000000000004,3.0490000000000004,1.973,17,IS,DK
1.8339999999999999,1.764,1.4069999999999998,17,NO,DK
9.814999999999998,9.820999999999998,10.560999999999996,17,DE,DK
3.1470000000000002,3.1470000000000002,3.1470000000000002,17,EE,DK
5.532000000000002,5.602,5.959000000000001,17,SE,DK
0.445,0.445,0.886,17,RU,DK
3.690999999999999,3.690999999999999,3.690999999999999,17,UA,PL
3.036,3.036,3.036,17,BY,PL
6.422000000000001,6.422000000000001,6.7090000000000005,17,DE,PL
3.5759999999999996,3.5759999999999996,3.9979999999999998,17,CZ,PL
3.2189999999999994,3.2189999999999994,1.756,17,LT,PL
4.454,5.24,5.194,17,CZ,DE
2.278,2.278,2.605,17,LU,DE
2.7540000000000004,3.141,4.674,17,CH,DE
2.535,2.535,0.945,17,CY,DE
2.108,2.108,1.7200000000000002,17,IL,DE
16.340999999999998,15.167999999999997,13.765999999999998,17,AT,DE
1.418,1.418,0.977,17,RU,DE
6.087000000000001,6.873000000000001,7.2490000000000006,17,SK,CZ
0.6479999999999999,0.6479999999999999,0.975,17,FR,LU
1.091,0.784,1.8639999999999999,17,CH,FR
1.134,1.577,1.134,17,ES,FR
2.061,1.311,2.5069999999999997,17,UK,FR
2.167,2.247,4.008,17,IT,CH
0.281,0.281,0.281,17,ES,CH
3.2749999999999995,3.582,2.8469999999999995,17,ES,IT
1.157,1.157,1.157,17,MT,IT
4.436,4.823,2.516,17,AT,IT
1.106,1.106,1.451,17,GR,IT
3.8199999999999994,3.8199999999999994,3.8199999999999994,17,RO,MD
1.718,1.7690000000000001,2.427,17,HU,BG
2.9590000000000005,2.9590000000000005,2.9590000000000005,17,MK,BG
2.4579999999999997,2.4579999999999997,3.819,17,RO,BG
1.414,1.113,1.414,17,TR,BG
7.2669999999999995,6.914999999999999,7.9190000000000005,17,GR,BG
0.001,0.302,0.001,17,TR,RO
2.3939999999999997,2.6949999999999994,1.033,17,HU,RO
7.978,7.6259999999999994,8.285,17,AT,GR
1.893,1.893,0.303,17,UK,CY
0.389,0.389,0.001,17,LT,IL
3.1689999999999996,3.1689999999999996,3.1689999999999996,17,HR,ME
2.33,2.33,2.33,17,RS,HU
1.773,1.773,1.486,17,HR,HU
8.093,8.444999999999999,7.153999999999999,17,SK,HU
3.5010000000000003,3.9350000000000005,1.4,17,AT,SK
2.5869999999999997,3.3369999999999997,2.159,17,ES,PT
1.569,2.319,1.141,17,UK,PT
3.787,3.787,4.074,17,SL,HR
5.69,5.69,5.977,17,AT,SL
1.865,1.865,1.865,17,LV,LT
1.077,1.077,0.001,17,UK,IS
3.399,3.399,2.064,17,UK,IE
0.428,0.358,0.001,17,SE,NO
2.102,2.102,2.102,17,FI,SE
0.329,0.329,0.329,17,LV,EE
3.0359999999999996,3.0359999999999996,4.3709999999999996,18,BE,NL
1.218,1.212,1.9889999999999999,18,DK,NL
4.594,4.588,6.830000000000001,18,DE,NL
2.2030000000000003,2.2030000000000003,2.862,18,UK,NL
2.9859999999999998,2.9859999999999998,2.665,18,LT,NL
0.732,0.732,2.067,18,IE,BE
3.0490000000000004,3.0490000000000004,1.973,18,IS,DK
2.259,2.189,1.8319999999999999,18,NO,DK
9.814999999999998,9.820999999999998,10.560999999999996,18,DE,DK
3.93,3.93,3.93,18,EE,DK
5.8900000000000015,5.96,6.317000000000001,18,SE,DK
0.445,0.445,0.886,18,RU,DK
3.690999999999999,3.690999999999999,3.690999999999999,18,UA,PL
3.036,3.036,3.036,18,BY,PL
6.422000000000001,6.422000000000001,6.7090000000000005,18,DE,PL
3.5759999999999996,3.5759999999999996,3.9979999999999998,18,CZ,PL
3.2189999999999994,3.2189999999999994,1.756,18,LT,PL
4.454,5.24,5.194,18,CZ,DE
2.278,2.278,2.605,18,LU,DE
2.7540000000000004,3.141,4.674,18,CH,DE
2.535,2.535,0.945,18,CY,DE
2.108,2.108,1.7200000000000002,18,IL,DE
16.340999999999998,15.167999999999997,13.765999999999998,18,AT,DE
1.418,1.418,0.977,18,RU,DE
6.087000000000001,6.873000000000001,7.2490000000000006,18,SK,CZ
0.6479999999999999,0.6479999999999999,0.975,18,FR,LU
1.091,0.784,1.8639999999999999,18,CH,FR
1.134,1.577,1.134,18,ES,FR
2.442,1.692,2.888,18,UK,FR
2.167,2.247,4.008,18,IT,CH
0.281,0.281,0.281,18,ES,CH
3.6349999999999993,3.9419999999999997,3.2069999999999994,18,ES,IT
1.157,1.157,1.157,18,MT,IT
4.806,5.1930000000000005,2.886,18,AT,IT
1.4660000000000002,1.4660000000000002,1.811,18,GR,IT
3.8199999999999994,3.8199999999999994,3.8199999999999994,18,RO,MD
1.718,1.7690000000000001,2.427,18,HU,BG
2.9590000000000005,2.9590000000000005,2.9590000000000005,18,MK,BG
2.8179999999999996,2.8179999999999996,4.179,18,RO,BG
1.414,1.113,1.414,18,TR,BG
7.627,7.2749999999999995,8.279,18,GR,BG
0.001,0.302,0.001,18,TR,RO
2.3939999999999997,2.6949999999999994,1.033,18,HU,RO
7.978,7.6259999999999994,8.285,18,AT,GR
1.893,1.893,0.303,18,UK,CY
0.389,0.389,0.001,18,LT,IL
3.5069999999999997,3.5069999999999997,3.5069999999999997,18,HR,ME
2.33,2.33,2.33,18,RS,HU
1.773,1.773,1.486,18,HR,HU
8.093,8.444999999999999,7.153999999999999,18,SK,HU
3.5010000000000003,3.9350000000000005,1.4,18,AT,SK
2.9469999999999996,3.6969999999999996,2.5189999999999997,18,ES,PT
1.569,2.319,1.141,18,UK,PT
4.125,4.125,4.412,18,SL,HR
6.0280000000000005,6.0280000000000005,6.315,18,AT,SL
1.865,1.865,1.865,18,LV,LT
1.077,1.077,0.001,18,UK,IS
3.399,3.399,2.064,18,UK,IE
0.713,0.643,0.286,18,SE,NO
2.387,2.387,2.387,18,FI,SE
0.754,0.754,0.754,18,LV,EE
3.0359999999999996,3.0359999999999996,4.3709999999999996,19,BE,NL
1.595,1.589,2.3659999999999997,19,DK,NL
4.594,4.588,6.830000000000001,19,DE,NL
2.2030000000000003,2.2030000000000003,2.862,19,UK,NL
2.9859999999999998,2.9859999999999998,2.665,19,LT,NL
0.732,0.732,2.067,19,IE,BE
3.426,3.426,2.35,19,IS,DK
2.259,2.189,1.8319999999999999,19,NO,DK
10.539999999999997,10.545999999999998,11.285999999999996,19,DE,DK
3.93,3.93,3.93,19,EE,DK
6.317000000000001,6.387,6.744000000000001,19,SE,DK
0.445,0.445,0.886,19,RU,DK
4.1179999999999986,4.1179999999999986,4.1179999999999986,19,UA,PL
3.036,3.036,3.036,19,BY,PL
6.849,6.849,7.136,19,DE,PL
3.5759999999999996,3.5759999999999996,3.9979999999999998,19,CZ,PL
3.2189999999999994,3.2189999999999994,1.756,19,LT,PL
4.454,5.24,5.492,19,CZ,DE
2.651,2.651,2.9779999999999998,19,LU,DE
3.1680000000000006,3.555,5.478,19,CH,DE
2.535,2.535,0.945,19,CY,DE
2.108,2.108,1.7200000000000002,19,IL,DE
17.449999999999996,16.276999999999997,14.966999999999999,19,AT,DE
1.8319999999999999,1.8319999999999999,1.391,19,RU,DE
6.087000000000001,6.873000000000001,7.547000000000001,19,SK,CZ
0.6479999999999999,0.6479999999999999,0.975,19,FR,LU
1.091,0.784,1.8639999999999999,19,CH,FR
1.134,1.577,1.134,19,ES,FR
2.442,1.692,2.888,19,UK,FR
2.557,2.637,4.008,19,IT,CH
0.6950000000000001,0.6950000000000001,0.6950000000000001,19,ES,CH
3.6349999999999993,3.9419999999999997,3.2069999999999994,19,ES,IT
1.157,1.157,1.157,19,MT,IT
5.196,5.583,2.886,19,AT,IT
1.4660000000000002,1.4660000000000002,1.811,19,GR,IT
3.8199999999999994,3.8199999999999994,3.8199999999999994,19,RO,MD
2.105,2.156,2.814,19,HU,BG
