cultural,dijkstra,genetico
0.19677503867867624,0.18773061155192886,0.19677503867867624
0.3552717254540584,0.333897537537746,0.3552717254540584
0.4417118661272251,0.4132604366795715,0.4417118661272251
0.5780558139520057,0.5814518295221409,0.5780558139520057
0.7266060481308477,0.6851593871445897,0.7266060481308477
0.8294064972647116,0.8172975891193659,0.8364683333382057
0.9555396578399654,0.9660327716216436,0.9605356349511084
1.0155525363556337,1.0619207834265343,1.011553979554187
1.108525266096254,1.1119069706928768,1.0985868998412152
1.156546740212034,1.198262588106065,1.151995275254048
1.3606658222287429,1.3333550242771157,1.3775244599298113
1.4511147650004068,1.4222671517052177,1.461144356149726
1.4619063944079762,1.430227728437418,1.4728138597846543
1.597544547041309,1.5684004113341798,1.603055176501141
1.7173887915094201,1.6307467808914964,1.7191791493445308
1.7171320926175913,1.647052796423858,1.7166971891816747
1.7727439040031496,1.721289570105218,1.7713122291439063
1.8140571369653338,1.767792627015722,1.8174022136035077
1.9565782351247638,1.9507804320294664,1.9859729888818496
2.1232087392136516,2.1002225778480557,2.157699156572395
