Fitness Cultural,Fitness Genético,Fitness SPF
0.3162055335968379,0.3162055335968379,0.2512752217503832
0.7768800497203232,0.7768800497203232,0.7768800497203232
0.25940337224383914,0.25940337224383914,0.24135059794610636
0.26667733376001707,0.26667733376001707,0.16174817426748295
0.20742799655669528,0.20742799655669528,0.11799688488223911
0.10704804316177101,0.10663254425250586,0.06367946305476753
0.27373636450734296,0.26473585979588865,0.13207073708678366
0.11988610819721264,0.1237217991624034,0.0731453984229852
0.09434896852990154,0.09160277373198861,0.0952331068372609
0.09560869274234413,0.09508324538133137,0.059910912473152424
0.08423322495325057,0.07572315614114795,0.04818626884083112
0.06754269542634637,0.06229539855038608,0.054113578990944086
0.10420900157355592,0.08100839246945982,0.06561658262276042
0.0734060787573819,0.07733593182064251,0.056242653303412236
0.1574381661602406,0.14376491560999455,0.18301443068785972
0.048106064250459414,0.049010478440290536,0.04285619389856367
0.043592074089089126,0.04323025080030002,0.02898416305330767
0.08808166932379702,0.08607370491351742,0.05616431431796865
0.0384440168615458,0.03440812857629486,0.029381260044718274
0.02986612509426496,0.02990850986831283,0.022997123059905204
